Format Version,1.25,Take Name,Take 2026-02-10 02.49.00 PM,Take Notes,,Capture Frame Rate,60,Export Frame Rate,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
84,1.4,0.002388,-0.453472,-0.015194,0.891138,-2.050781,1.227859,2.160161,0.017385,-0.058489,-0.000822,0.998136,-2.045305,0.984479,2.222827,0.00768,-0.061339,-0.018854,0.997909,-2.239999,0.89795,2.243972,0.021128,-0.058663,0.010447,0.998,-1.84951,0.901259,2.247419,0.005192,-0.058305,0.004835,0.998274,-2.307426,0.650964,2.131814,0.019923,-0.061653,0.007978,0.997867,-1.768836,0.671728,2.123223,-0.006542,0.049024,0.000431,0.998776,-1.910953,0.455451,2.074704,-0.002394,0.036806,0.002894,0.999315,-2.172285,0.464569,2.072833,-0.00275,0.048863,0.002174,0.998799,-1.899908,0.231016,2.094597,-0.014548,0.042218,0.002611,0.998999,-2.174637,0.190811,2.107711,0.00454,0.044645,-0.004817,0.998981,-1.939243,-0.019455,2.093094,0.00134,0.037149,0.002867,0.999305,-2.138769,-0.021859,2.112295
85,1.416667,0.002505,-0.453472,-0.015327,0.891135,-2.050766,1.227861,2.160193,0.017396,-0.058476,-0.000855,0.998137,-2.045295,0.984462,2.222845,0.007903,-0.061258,-0.018639,0.997917,-2.239959,0.897912,2.243983,0.021171,-0.05875,0.010162,0.997997,-1.849499,0.901267,2.247439,0.005086,-0.058153,0.004852,0.998283,-2.30744,0.650968,2.131834,0.020114,-0.061566,0.008186,0.997867,-1.768822,0.671712,2.123214,-0.006515,0.049062,0.000484,0.998774,-1.910979,0.455449,2.074718,-0.002454,0.037029,0.002987,0.999307,-2.172271,0.464561,2.07286,-0.002763,0.048734,0.002059,0.998806,-1.899907,0.231009,2.094612,-0.014531,0.042211,0.002594,0.999,-2.174634,0.190805,2.107719,0.004453,0.044214,-0.00518,0.998999,-1.939296,-0.019447,2.093111,0.001368,0.037322,0.003002,0.999298,-2.138775,-0.021859,2.112304
86,1.433333,0.002496,-0.453527,-0.015192,0.891109,-2.050761,1.227871,2.160194,0.017406,-0.058459,-0.00088,0.998138,-2.045292,0.984474,2.222834,0.007913,-0.061366,-0.018242,0.997917,-2.239951,0.897919,2.243972,0.021195,-0.058592,0.010721,0.997999,-1.849522,0.901273,2.247462,0.004979,-0.058353,0.005036,0.998271,-2.307486,0.650964,2.131839,0.020095,-0.061439,0.008324,0.997874,-1.768818,0.671727,2.123212,-0.006632,0.048964,0.00042,0.998778,-1.910963,0.455459,2.074728,-0.002428,0.036697,0.002942,0.999319,-2.172271,0.464578,2.072842,-0.002804,0.048819,0.002036,0.998802,-1.8999,0.23102,2.094596,-0.014518,0.042089,0.002565,0.999005,-2.174634,0.19082,2.107713,0.004674,0.044672,-0.004773,0.99898,-1.939257,-0.019448,2.093096,0.001267,0.036786,0.002782,0.999318,-2.138819,-0.021827,2.11235
87,1.45,0.002529,-0.453496,-0.01528,0.891124,-2.050761,1.227868,2.16018,0.017449,-0.058461,-0.00084,0.998137,-2.04529,0.984478,2.222827,0.007734,-0.061408,-0.018177,0.997917,-2.239961,0.897942,2.243975,0.021197,-0.058476,0.010754,0.998006,-1.849531,0.901254,2.247447,0.004955,-0.058256,0.004861,0.998278,-2.307482,0.650971,2.131863,0.020184,-0.061446,0.008304,0.997872,-1.768832,0.671728,2.12319,-0.00656,0.049114,0.000501,0.998771,-1.910976,0.455452,2.074707,-0.002428,0.03661,0.002928,0.999322,-2.172277,0.464575,2.072848,-0.002792,0.048926,0.002077,0.998796,-1.899902,0.231017,2.094594,-0.014558,0.042316,0.002602,0.998995,-2.174634,0.190817,2.107705,0.004503,0.044422,-0.004987,0.99899,-1.939277,-0.019456,2.093106,0.001345,0.037095,0.00304,0.999306,-2.138787,-0.021846,2.112315
88,1.466667,0.002572,-0.453393,-0.015279,0.891176,-2.050767,1.227866,2.160172,0.017366,-0.058509,-0.00083,0.998136,-2.045295,0.98449,2.222828,0.00767,-0.061437,-0.018716,0.997906,-2.239962,0.897938,2.243966,0.020991,-0.058613,0.010343,0.998007,-1.849506,0.901269,2.247426,0.005043,-0.058264,0.004851,0.998277,-2.307484,0.650961,2.131855,0.020188,-0.061145,0.008458,0.997889,-1.768798,0.671712,2.123176,-0.006659,0.048928,0.000383,0.99878,-1.910955,0.455462,2.074687,-0.002354,0.037015,0.002962,0.999308,-2.172283,0.464572,2.072824,-0.002801,0.048789,0.0021,0.998803,-1.899904,0.231003,2.094592,-0.014267,0.041751,0.002545,0.999023,-2.174639,0.190781,2.107688,0.004219,0.044151,-0.005091,0.999003,-1.939315,-0.019458,2.093116,0.001272,0.037202,0.002921,0.999303,-2.13877,-0.021843,2.112293
89,1.483333,0.002577,-0.45348,-0.015272,0.891132,-2.050757,1.227864,2.160171,0.017393,-0.058406,-0.000821,0.998141,-2.045285,0.984486,2.222792,0.007593,-0.061133,-0.018235,0.997934,-2.239969,0.897933,2.243941,0.02091,-0.058601,0.010391,0.998008,-1.849524,0.90128,2.247448,0.004976,-0.058438,0.004938,0.998267,-2.307437,0.65094,2.131853,0.020253,-0.061101,0.008666,0.997889,-1.76877,0.671723,2.123191,-0.00652,0.048834,0.000401,0.998786,-1.910952,0.455466,2.074687,-0.002393,0.036622,0.002927,0.999322,-2.172273,0.464576,2.072857,-0.002804,0.048751,0.002083,0.998805,-1.899901,0.231003,2.094617,-0.014448,0.042291,0.002641,0.998997,-2.17464,0.19082,2.107701,0.004475,0.044479,-0.005017,0.998988,-1.939269,-0.019482,2.093107,0.001377,0.037241,0.002911,0.999301,-2.138769,-0.021855,2.112292
90,1.5,0.002553,-0.453479,-0.015272,0.891133,-2.050766,1.22787,2.160185,0.017477,-0.058413,-0.000847,0.998139,-2.045294,0.984474,2.222818,0.007689,-0.061185,-0.019131,0.997914,-2.239956,0.897921,2.243991,0.020866,-0.058732,0.0105,0.998001,-1.849516,0.901271,2.247472,0.005087,-0.058193,0.004829,0.998281,-2.307489,0.650959,2.131877,0.020244,-0.061063,0.008666,0.997891,-1.768772,0.671734,2.123207,-0.006519,0.049228,0.000563,0.998766,-1.910964,0.455473,2.074697,-0.002393,0.037138,0.003046,0.999303,-2.172271,0.464574,2.072872,-0.002822,0.048777,0.002029,0.998804,-1.899908,0.231008,2.094643,-0.014463,0.042114,0.002588,0.999005,-2.17464,0.190821,2.107714,0.004508,0.044236,-0.005209,0.998997,-1.939297,-0.019451,2.093115,0.001576,0.037214,0.002977,0.999302,-2.138761,-0.021826,2.112284
91,1.516667,0.002406,-0.453465,-0.01517,0.891142,-2.050764,1.227869,2.160172,0.01743,-0.058485,-0.000844,0.998136,-2.045293,0.984484,2.222816,0.007613,-0.061282,-0.018944,0.997912,-2.239958,0.897931,2.243975,0.020788,-0.058695,0.010156,0.998008,-1.8495,0.901285,2.247449,0.005113,-0.058433,0.004787,0.998267,-2.307462,0.650965,2.131875,0.020183,-0.061033,0.008771,0.997893,-1.768764,0.671746,2.123206,-0.006568,0.049269,0.000503,0.998764,-1.910949,0.455488,2.074671,-0.002328,0.037165,0.003005,0.999302,-2.172284,0.464577,2.072854,-0.002935,0.048558,0.002013,0.998814,-1.899913,0.231013,2.09467,-0.014502,0.042082,0.002581,0.999006,-2.174646,0.190825,2.107706,0.004577,0.044541,-0.004885,0.998985,-1.939276,-0.019435,2.093102,0.001487,0.037164,0.003013,0.999304,-2.13876,-0.021834,2.112342
92,1.533333,0.00255,-0.453499,-0.015284,0.891122,-2.050764,1.227869,2.160181,0.017483,-0.058464,-0.000894,0.998136,-2.04528,0.984472,2.222823,0.007671,-0.061257,-0.018791,0.997916,-2.239979,0.897934,2.243982,0.020978,-0.058564,0.010303,0.99801,-1.849502,0.901268,2.247414,0.005015,-0.058263,0.004708,0.998278,-2.307449,0.650944,2.131866,0.020242,-0.061203,0.008698,0.997882,-1.768779,0.671737,2.123213,-0.006565,0.049192,0.000538,0.998768,-1.910958,0.455467,2.074691,-0.002317,0.0373,0.003067,0.999297,-2.172279,0.464571,2.07286,-0.002993,0.048582,0.001492,0.998814,-1.899881,0.231003,2.094646,-0.014576,0.042175,0.002605,0.999,-2.174645,0.190824,2.107733,0.004535,0.044404,-0.005027,0.998991,-1.939278,-0.019463,2.093116,0.001593,0.037043,0.002991,0.999308,-2.138727,-0.021837,2.112348
93,1.55,0.002526,-0.453493,-0.015332,0.891124,-2.050766,1.227861,2.160177,0.017484,-0.058464,-0.000845,0.998136,-2.045284,0.984467,2.222823,0.00771,-0.060986,-0.018455,0.997938,-2.239963,0.89793,2.243981,0.021149,-0.058683,0.010826,0.997994,-1.849514,0.901265,2.247417,0.005014,-0.058367,0.004929,0.998271,-2.307468,0.650948,2.131847,0.020152,-0.061507,0.008475,0.997867,-1.768799,0.671728,2.123195,-0.006583,0.049174,0.000563,0.998768,-1.910971,0.455465,2.074682,-0.002437,0.037465,0.003023,0.99929,-2.172257,0.464571,2.072855,-0.002832,0.04865,0.001996,0.99881,-1.899912,0.230981,2.094635,-0.014497,0.042068,0.002566,0.999006,-2.174636,0.19082,2.10771,0.004565,0.044631,-0.004798,0.998982,-1.939245,-0.019474,2.09311,0.001497,0.037262,0.002893,0.9993,-2.138749,-0.021851,2.112326
94,1.566667,0.002614,-0.453574,-0.015344,0.891083,-2.050776,1.227864,2.160174,0.017382,-0.058483,-0.000826,0.998137,-2.045293,0.984492,2.222809,0.007483,-0.06129,-0.019074,0.99791,-2.240012,0.897955,2.243992,0.020905,-0.058356,0.010719,0.998019,-1.84951,0.901274,2.247404,0.004948,-0.058037,0.005045,0.998289,-2.307491,0.650969,2.131814,0.020096,-0.061347,0.008428,0.997879,-1.768802,0.671739,2.123173,-0.006678,0.049092,0.000478,0.998772,-1.910969,0.45546,2.074677,-0.002447,0.03738,0.003164,0.999293,-2.172256,0.464559,2.072862,-0.002825,0.048854,0.002088,0.9988,-1.899909,0.231005,2.094597,-0.014378,0.042106,0.002651,0.999006,-2.17463,0.190785,2.107708,0.004379,0.044669,-0.004549,0.998982,-1.939256,-0.019474,2.0931,0.001432,0.037088,0.003009,0.999307,-2.138742,-0.021837,2.112264
95,1.583333,0.00258,-0.453454,-0.015403,0.891143,-2.050785,1.227865,2.160168,0.017332,-0.058489,-0.000803,0.998137,-2.045285,0.98449,2.222812,0.007398,-0.061576,-0.018801,0.997898,-2.239984,0.897958,2.243981,0.020958,-0.058349,0.010235,0.998024,-1.849472,0.901262,2.247397,0.005001,-0.058139,0.005046,0.998283,-2.307486,0.650951,2.131836,0.02018,-0.061333,0.008426,0.997878,-1.768783,0.67173,2.123197,-0.006634,0.049131,0.00056,0.99877,-1.910975,0.455452,2.074705,-0.002402,0.036819,0.002964,0.999315,-2.172284,0.464572,2.072847,-0.002759,0.049029,0.002185,0.998791,-1.899902,0.230999,2.094595,-0.01428,0.041793,0.002535,0.999021,-2.174632,0.190796,2.107683,0.004385,0.044666,-0.004673,0.998982,-1.93926,-0.019473,2.093107,0.001607,0.037245,0.003002,0.9993,-2.138736,-0.021822,2.112259
96,1.6,0.002613,-0.453526,-0.01529,0.891108,-2.050772,1.227883,2.160191,0.017451,-0.058494,-0.000782,0.998135,-2.0453,0.984479,2.222828,0.00747,-0.06142,-0.018349,0.997915,-2.239987,0.897963,2.243964,0.021104,-0.058214,0.010311,0.998028,-1.849496,0.90125,2.247421,0.004984,-0.058531,0.004715,0.998262,-2.307426,0.650954,2.131854,0.020233,-0.061176,0.008704,0.997884,-1.768772,0.671752,2.123217,-0.006628,0.049041,0.000498,0.998775,-1.910978,0.455458,2.07472,-0.002534,0.036416,0.002799,0.99933,-2.172274,0.4646,2.072834,-0.002839,0.048925,0.002043,0.998796,-1.899895,0.231018,2.094615,-0.014495,0.041954,0.00256,0.999011,-2.174636,0.19083,2.107715,0.004504,0.044563,-0.004812,0.998985,-1.939264,-0.01946,2.093123,0.001647,0.037182,0.003007,0.999303,-2.13874,-0.021817,2.112277
97,1.616667,0.002623,-0.453607,-0.015385,0.891065,-2.050766,1.227859,2.160186,0.017377,-0.058464,-0.000859,0.998138,-2.045298,0.984474,2.222809,0.007514,-0.061331,-0.01904,0.997908,-2.239992,0.897941,2.243961,0.021193,-0.058427,0.010432,0.998012,-1.849464,0.901246,2.247409,0.00498,-0.058086,0.004804,0.998288,-2.30747,0.650976,2.131866,0.020241,-0.061059,0.008931,0.997889,-1.768757,0.671741,2.123223,-0.006667,0.049161,0.000478,0.998769,-1.910966,0.455465,2.074714,-0.002377,0.036724,0.00291,0.999318,-2.172303,0.464577,2.072842,-0.00294,0.048877,0.001995,0.998799,-1.899899,0.231013,2.094633,-0.014565,0.042118,0.002587,0.999003,-2.174652,0.190823,2.107733,0.004493,0.044396,-0.005046,0.998991,-1.939279,-0.019451,2.093127,0.001473,0.037278,0.002995,0.999299,-2.138768,-0.021847,2.112308
98,1.633333,0.002602,-0.45357,-0.015252,0.891087,-2.050759,1.227878,2.160207,0.017391,-0.058468,-0.000844,0.998137,-2.045303,0.98449,2.222813,0.00767,-0.06126,-0.01907,0.99791,-2.240002,0.897947,2.24396,0.020886,-0.05835,0.010308,0.998024,-1.849508,0.901273,2.247445,0.004895,-0.058364,0.005071,0.998271,-2.307492,0.650981,2.131841,0.020285,-0.061065,0.008821,0.997889,-1.768764,0.671753,2.12321,-0.006628,0.049352,0.000619,0.998759,-1.91098,0.455464,2.07472,-0.002398,0.036986,0.003017,0.999308,-2.172284,0.464575,2.072857,-0.002866,0.048887,0.002013,0.998798,-1.899908,0.231022,2.094628,-0.014477,0.042012,0.002589,0.999009,-2.174644,0.19082,2.107715,0.004324,0.044201,-0.005021,0.999001,-1.93931,-0.019425,2.093128,0.001497,0.037093,0.003042,0.999306,-2.138747,-0.021817,2.112292
99,1.65,0.002571,-0.45343,-0.015436,0.891155,-2.050767,1.22786,2.160177,0.017433,-0.058459,-0.000847,0.998137,-2.045299,0.984458,2.222812,0.00773,-0.061344,-0.018127,0.997922,-2.239951,0.897919,2.243953,0.020985,-0.058683,0.010394,0.998002,-1.849498,0.901257,2.247448,0.005035,-0.05833,0.004956,0.998272,-2.307466,0.650953,2.131832,0.020271,-0.061227,0.008781,0.997879,-1.768775,0.671738,2.123202,-0.006679,0.049223,0.00051,0.998765,-1.910951,0.455443,2.074703,-0.002411,0.036936,0.00296,0.99931,-2.172288,0.464571,2.072849,-0.002836,0.049136,0.002137,0.998786,-1.899894,0.231007,2.094604,-0.014464,0.041876,0.002499,0.999015,-2.174635,0.190814,2.107716,0.004564,0.044496,-0.005004,0.998987,-1.93926,-0.019468,2.09311,0.001583,0.037165,0.003072,0.999303,-2.138741,-0.021851,2.112332
100,1.666667,0.002634,-0.453455,-0.015422,0.891142,-2.050775,1.227854,2.160177,0.017377,-0.058472,-0.000844,0.998137,-2.045304,0.984463,2.222814,0.007806,-0.061328,-0.018735,0.997911,-2.23996,0.897925,2.243945,0.020895,-0.058631,0.010403,0.998007,-1.849506,0.901276,2.247449,0.004916,-0.05814,0.005258,0.998283,-2.307447,0.650939,2.131807,0.020239,-0.061338,0.008527,0.997875,-1.768808,0.671723,2.123195,-0.006664,0.049362,0.000598,0.998759,-1.910976,0.455419,2.074712,-0.002442,0.036799,0.002978,0.999315,-2.172287,0.464559,2.072835,-0.00287,0.049269,0.001768,0.99878,-1.899866,0.230992,2.0946,-0.014286,0.041834,0.002548,0.999019,-2.174643,0.190773,2.107688,0.004402,0.044506,-0.004928,0.998987,-1.93927,-0.019474,2.093105,0.001463,0.037146,0.002946,0.999305,-2.138739,-0.021855,2.112341
101,1.683333,0.002567,-0.453524,-0.01543,0.891107,-2.05077,1.227848,2.16016,0.017319,-0.058472,-0.000724,0.998139,-2.045302,0.98448,2.222817,0.007919,-0.061014,-0.017698,0.997949,-2.239949,0.897895,2.243946,0.02077,-0.058335,0.010009,0.998031,-1.849502,0.901282,2.247442,0.005082,-0.057905,0.005182,0.998296,-2.307451,0.650961,2.131796,0.020246,-0.061508,0.008401,0.997866,-1.768823,0.671726,2.123179,-0.006762,0.049264,0.000479,0.998763,-1.910965,0.455445,2.074692,-0.002473,0.036401,0.002933,0.99933,-2.172278,0.46456,2.072859,-0.002743,0.049805,0.002712,0.998752,-1.899902,0.230971,2.094627,-0.014285,0.04187,0.002552,0.999018,-2.174628,0.190778,2.107682,0.004451,0.044766,-0.0047,0.998977,-1.939269,-0.019461,2.093094,0.001328,0.03709,0.002954,0.999307,-2.138752,-0.021855,2.112298
102,1.7,0.002501,-0.453519,-0.015361,0.891111,-2.05076,1.227861,2.160174,0.017455,-0.058477,-0.000803,0.998136,-2.045298,0.984476,2.222827,0.007963,-0.061493,-0.017454,0.997923,-2.239943,0.897928,2.243955,0.021095,-0.058537,0.010696,0.998005,-1.849516,0.901282,2.247455,0.005063,-0.058107,0.005106,0.998285,-2.307456,0.650961,2.131817,0.020225,-0.061369,0.008396,0.997875,-1.768812,0.671735,2.123186,-0.006716,0.049279,0.000468,0.998762,-1.910963,0.455461,2.074699,-0.002419,0.036675,0.002919,0.99932,-2.172287,0.464573,2.072842,-0.002601,0.049855,0.002881,0.998749,-1.899902,0.230974,2.094654,-0.014556,0.04236,0.002685,0.998993,-2.174635,0.190822,2.107721,0.004338,0.044367,-0.004965,0.998994,-1.939292,-0.019446,2.093123,0.001431,0.037205,0.002989,0.999302,-2.138758,-0.021842,2.112329
103,1.716667,0.002598,-0.453485,-0.015392,0.891127,-2.050748,1.227873,2.16018,0.017338,-0.058473,-0.000869,0.998138,-2.045287,0.984491,2.222827,0.00805,-0.061071,-0.019154,0.997917,-2.239922,0.897932,2.243935,0.021271,-0.058828,0.010665,0.997985,-1.849477,0.9013,2.247427,0.004843,-0.058163,0.004814,0.998284,-2.30747,0.650949,2.131879,0.020239,-0.061159,0.008544,0.997886,-1.768784,0.67173,2.123206,-0.00665,0.048981,0.000377,0.998778,-1.910963,0.455462,2.074708,-0.002419,0.037063,0.003028,0.999305,-2.172273,0.464573,2.072839,-0.002738,0.049636,0.002693,0.99876,-1.899911,0.23098,2.094674,-0.014537,0.042044,0.002603,0.999007,-2.174632,0.19083,2.107715,0.004593,0.04474,-0.004722,0.998977,-1.939255,-0.019445,2.093114,0.001395,0.037232,0.002878,0.999302,-2.138752,-0.021821,2.112327
104,1.733333,0.002568,-0.453495,-0.015306,0.891124,-2.050756,1.227869,2.160176,0.017397,-0.058444,-0.000885,0.998139,-2.045282,0.984475,2.222816,0.008035,-0.060824,-0.019335,0.997929,-2.239957,0.897927,2.243961,0.020919,-0.058753,0.010614,0.997997,-1.849508,0.901301,2.247444,0.005074,-0.057949,0.004746,0.998295,-2.307456,0.650962,2.131869,0.020149,-0.061148,0.008584,0.997888,-1.768776,0.671731,2.123209,-0.006735,0.049033,0.000398,0.998774,-1.910963,0.455463,2.074713,-0.002351,0.037008,0.003007,0.999308,-2.172292,0.464573,2.072837,-0.00266,0.049466,0.002645,0.998769,-1.89992,0.230976,2.094683,-0.014455,0.042038,0.002575,0.999008,-2.174636,0.190822,2.107712,0.004555,0.044692,-0.004697,0.998979,-1.939261,-0.019451,2.093109,0.001414,0.037208,0.00312,0.999302,-2.138757,-0.021855,2.112318
105,1.75,0.002591,-0.45342,-0.015408,0.89116,-2.050758,1.227858,2.160154,0.017476,-0.058534,-0.000799,0.998132,-2.045292,0.984468,2.222813,0.00789,-0.061223,-0.019104,0.99791,-2.239979,0.89793,2.243952,0.020752,-0.058753,0.010545,0.998001,-1.849543,0.901288,2.247445,0.005022,-0.058374,0.004674,0.998271,-2.307466,0.650973,2.131886,0.020196,-0.061174,0.008623,0.997886,-1.768785,0.671737,2.123171,-0.006715,0.049183,0.000521,0.998767,-1.91097,0.45546,2.074704,-0.002445,0.036857,0.002973,0.999313,-2.172289,0.464571,2.07283,-0.002552,0.049205,0.002622,0.998782,-1.8999,0.231017,2.09463,-0.014389,0.042065,0.002562,0.999008,-2.174635,0.190817,2.107705,0.004539,0.044639,-0.00475,0.998982,-1.939293,-0.019426,2.093071,0.001374,0.037206,0.002938,0.999302,-2.138788,-0.02186,2.112314
106,1.766667,0.002557,-0.453423,-0.015479,0.891158,-2.050757,1.227852,2.16014,0.017408,-0.058524,-0.000757,0.998134,-2.045288,0.984485,2.222794,0.007549,-0.061281,-0.019388,0.997904,-2.240008,0.897959,2.24391,0.020818,-0.058667,0.010491,0.998005,-1.849503,0.901288,2.247417,0.005071,-0.058167,0.004793,0.998283,-2.307436,0.650977,2.13185,0.020096,-0.061148,0.008498,0.99789,-1.768778,0.67173,2.123163,-0.006725,0.049249,0.00047,0.998764,-1.910966,0.455445,2.074694,-0.002494,0.037006,0.002929,0.999308,-2.17228,0.464586,2.072808,-0.002722,0.049106,0.001938,0.998788,-1.899875,0.231007,2.094605,-0.014536,0.042192,0.002644,0.999,-2.174627,0.190815,2.107702,0.004508,0.044262,-0.004906,0.998998,-1.939332,-0.019436,2.093092,0.001322,0.036788,0.002716,0.999319,-2.138807,-0.02186,2.112357
107,1.783333,0.002538,-0.453409,-0.015388,0.891166,-2.050766,1.22785,2.160144,0.017395,-0.058448,-0.000688,0.998139,-2.045282,0.984482,2.222766,0.007464,-0.061669,-0.019084,0.997886,-2.239988,0.897966,2.243921,0.020878,-0.058652,0.010423,0.998006,-1.849474,0.901273,2.247401,0.005192,-0.058306,0.005029,0.998273,-2.30742,0.650953,2.131817,0.020051,-0.061207,0.008417,0.997888,-1.768769,0.671727,2.123167,-0.006628,0.049493,0.000651,0.998752,-1.910982,0.455431,2.074706,-0.002484,0.036948,0.00303,0.99931,-2.172285,0.464567,2.072817,-0.002583,0.048946,0.002326,0.998795,-1.899908,0.230985,2.094615,-0.014479,0.042117,0.002584,0.999004,-2.174636,0.190813,2.107721,0.004358,0.044157,-0.005096,0.999002,-1.939337,-0.01946,2.093101,0.00121,0.036465,0.002541,0.999331,-2.138821,-0.021858,2.112412
108,1.8,0.002475,-0.453344,-0.015197,0.891203,-2.050771,1.227868,2.160151,0.017374,-0.058468,-0.00071,0.998138,-2.045291,0.984487,2.22279,0.007435,-0.061392,-0.018265,0.997919,-2.239993,0.897957,2.243935,0.020858,-0.058829,0.010566,0.997994,-1.849512,0.901281,2.247424,0.005229,-0.058285,0.004965,0.998274,-2.307431,0.650976,2.131796,0.020105,-0.061227,0.008405,0.997886,-1.768788,0.671732,2.123169,-0.006757,0.049459,0.00048,0.998753,-1.910957,0.455454,2.074696,-0.002481,0.037121,0.003079,0.999303,-2.172273,0.464559,2.072838,-0.002669,0.049438,0.002833,0.99877,-1.899912,0.230966,2.09465,-0.014592,0.042464,0.002666,0.998988,-2.174633,0.190813,2.10772,0.004552,0.044732,-0.004657,0.998978,-1.939285,-0.019451,2.093076,0.001337,0.036389,0.002736,0.999333,-2.138811,-0.021838,2.112402
109,1.816667,0.002502,-0.453481,-0.01521,0.891133,-2.050751,1.227871,2.160167,0.01739,-0.058527,-0.000804,0.998134,-2.045282,0.984486,2.22281,0.007759,-0.061122,-0.019278,0.997914,-2.239989,0.897957,2.243965,0.020957,-0.05875,0.010957,0.997993,-1.849511,0.901287,2.247423,0.005022,-0.058275,0.005079,0.998275,-2.307437,0.650995,2.131807,0.020109,-0.061453,0.008206,0.997874,-1.768802,0.671738,2.123182,-0.006582,0.049488,0.000666,0.998753,-1.910979,0.455458,2.074741,-0.00246,0.036677,0.002995,0.99932,-2.172271,0.464582,2.072843,-0.003039,0.049579,0.002252,0.998763,-1.899868,0.230985,2.094662,-0.014508,0.042114,0.002531,0.999004,-2.174628,0.19082,2.107714,0.004513,0.044577,-0.004657,0.998985,-1.939276,-0.019442,2.093099,0.00146,0.036932,0.002777,0.999313,-2.138769,-0.021808,2.112299
110,1.833333,0.002436,-0.453461,-0.015119,0.891145,-2.050747,1.227885,2.160159,0.017442,-0.058477,-0.000876,0.998136,-2.045269,0.984483,2.222797,0.007545,-0.06159,-0.019497,0.997883,-2.239989,0.897998,2.243965,0.020825,-0.058683,0.010742,0.998002,-1.849511,0.901301,2.247421,0.005155,-0.058362,0.005096,0.998269,-2.307412,0.650992,2.131797,0.020147,-0.061529,0.008083,0.997869,-1.76879,0.671741,2.123184,-0.006714,0.049129,0.0005,0.99877,-1.910961,0.455458,2.07473,-0.002448,0.036858,0.002875,0.999313,-2.172271,0.464597,2.072818,-0.002753,0.049381,0.002547,0.998773,-1.899915,0.230983,2.094669,-0.014582,0.042111,0.00257,0.999003,-2.174626,0.190835,2.107719,0.004663,0.044422,-0.004951,0.99899,-1.939304,-0.019428,2.093074,0.001564,0.036939,0.002593,0.999313,-2.1388,-0.021824,2.112332
111,1.85,0.002624,-0.453434,-0.015296,0.891155,-2.050756,1.227875,2.160157,0.017412,-0.058495,-0.00088,0.998136,-2.045278,0.984479,2.222811,0.007624,-0.061669,-0.019056,0.997886,-2.239973,0.897975,2.243988,0.0207,-0.058687,0.010401,0.998008,-1.849503,0.901302,2.247399,0.005307,-0.058187,0.005101,0.998279,-2.30741,0.650996,2.131803,0.020111,-0.061417,0.008114,0.997877,-1.768798,0.671719,2.123187,-0.006767,0.048999,0.000375,0.998776,-1.910954,0.455446,2.074719,-0.002412,0.037236,0.00306,0.999299,-2.172274,0.464568,2.072842,-0.002483,0.048921,0.002526,0.998796,-1.899909,0.230996,2.094627,-0.014535,0.04219,0.002588,0.999,-2.174638,0.190824,2.10772,0.004392,0.044241,-0.005075,0.998998,-1.939318,-0.019435,2.093083,0.001374,0.037286,0.00295,0.999299,-2.138773,-0.021859,2.112305
